signal_id	file	page_guess	signal_type	excerpt	note
SIG-000610	SOURCE_CANON/step3_canonical/page-0259.txt	0259	HOEVEELHEID_ARTEFACT	udang/kerang 1 Ons belimbing wuluh 2 bh.	number followed by Ons/ons
SIG-000611	SOURCE_CANON/step3_canonical/page-0260.txt	0260	ABRUPT_END	RESEP MASAKAN INDONESIA WARISANSUKARNO 253	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000612	SOURCE_CANON/step3_canonical/page-0260.txt	0260	HOEVEELHEID_ARTEFACT	giling 3 sdm. purut 2 Ibr.	number followed by Ibr/It
SIG-000613	SOURCE_CANON/step3_canonical/page-0260.txt	0260	HOEVEELHEID_ARTEFACT	kemiri 5 bdj. purut 2 Ibr.	number followed by Ibr/It
SIG-000614	SOURCE_CANON/step3_canonical/page-0260.txt	0260	HOEVEELHEID_ARTEFACT	ketumbar 2 sdt. daun salam 3 Ibr.	number followed by Ibr/It
SIG-000615	SOURCE_CANON/step3_canonical/page-0261.txt	0261	ABRUPTE_START	djintan 12 sdt. asam 4 mata	first non-empty line starts with lowercase
SIG-000616	SOURCE_CANON/step3_canonical/page-0261.txt	0261	ABRUPT_END	254 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000617	SOURCE_CANON/step3_canonical/page-0261.txt	0261	HOEVEELHEID_ARTEFACT	ikan teri 12 Ons	number followed by Ons/ons
SIG-000618	SOURCE_CANON/step3_canonical/page-0261.txt	0261	HOEVEELHEID_ARTEFACT	lombok merah 20 bdj. daun kunjt 2 Ibr.	number followed by Ibr/It
SIG-000619	SOURCE_CANON/step3_canonical/page-0262.txt	0262	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 255	last non-empty line lacks terminal punctuation
SIG-000620	SOURCE_CANON/step3_canonical/page-0262.txt	0262	HOEVEELHEID_ARTEFACT	lombok merah 20 bh. purut 2 Ibr.	number followed by Ibr/It
SIG-000621	SOURCE_CANON/step3_canonical/page-0262.txt	0262	HOEVEELHEID_ARTEFACT	laos 1 pt. daun kunjit 2 Ibr.	number followed by Ibr/It
SIG-000622	SOURCE_CANON/step3_canonical/page-0263.txt	0263	ABRUPT_END	2506 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000623	SOURCE_CANON/step3_canonical/page-0263.txt	0263	REFERENTIE_ZONDER_DOEL	3. Dibiarkan diatas api sampai dagingnja lunak, kuahnja tinggal	reference word without nearby table markers
SIG-000624	SOURCE_CANON/step3_canonical/page-0264.txt	0264	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 257	last non-empty line lacks terminal punctuation
SIG-000625	SOURCE_CANON/step3_canonical/page-0265.txt	0265	ABRUPT_END	258 MUSTIKARASA	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000626	SOURCE_CANON/step3_canonical/page-0266.txt	0266	ABRUPTE_START	terasi 12 sdt. garam 1 sdm.	first non-empty line starts with lowercase
SIG-000627	SOURCE_CANON/step3_canonical/page-0266.txt	0266	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 259	last non-empty line lacks terminal punctuation
SIG-000628	SOURCE_CANON/step3_canonical/page-0266.txt	0266	HOEVEELHEID_ARTEFACT	daun sereh 2 Ibr. daun djeruk purut 2 Ibr.	number followed by Ibr/It
SIG-000629	SOURCE_CANON/step3_canonical/page-0267.txt	0267	ABRUPT_END	260 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000630	SOURCE_CANON/step3_canonical/page-0267.txt	0267	KOLOM_STRUCTUUR_ONZEKER	bawang merah 15 bh. belimbing wuluh 5 bh. |	separator-like line
SIG-000631	SOURCE_CANON/step3_canonical/page-0267.txt	0267	HOEVEELHEID_ARTEFACT	bawang putih 3 siung salam 2 Ibr.	number followed by Ibr/It
SIG-000632	SOURCE_CANON/step3_canonical/page-0268.txt	0268	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 261	last non-empty line lacks terminal punctuation
SIG-000633	SOURCE_CANON/step3_canonical/page-0268.txt	0268	HOEVEELHEID_ARTEFACT	bawang merah 6 bh. daun salam 2 Ibr.	number followed by Ibr/It
SIG-000634	SOURCE_CANON/step3_canonical/page-0268.txt	0268	HOEVEELHEID_ARTEFACT	daun singkong daging 1 0Ons	number followed by Ons/ons
SIG-000635	SOURCE_CANON/step3_canonical/page-0268.txt	0268	HOEVEELHEID_ARTEFACT	karet muda 3 ikt. tomat 1 Ons	number followed by Ons/ons
SIG-000636	SOURCE_CANON/step3_canonical/page-0268.txt	0268	HOEVEELHEID_ARTEFACT	bawang putih 3 siung daun salam 2 Ibr.	number followed by Ibr/It
SIG-000637	SOURCE_CANON/step3_canonical/page-0269.txt	0269	ABRUPT_END	262 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000638	SOURCE_CANON/step3_canonical/page-0269.txt	0269	HOEVEELHEID_ARTEFACT	bawang putih 2 siung daun salam 2 Ibr.	number followed by Ibr/It
SIG-000639	SOURCE_CANON/step3_canonical/page-0270.txt	0270	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 263	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000640	SOURCE_CANON/step3_canonical/page-0270.txt	0270	HOEVEELHEID_ARTEFACT	bawang merah 5 bh. salam 1 Ibr.	number followed by Ibr/It
SIG-000641	SOURCE_CANON/step3_canonical/page-0270.txt	0270	HOEVEELHEID_ARTEFACT	bawang putih 1 siung daun salam 4 Ibr.	number followed by Ibr/It
SIG-000642	SOURCE_CANON/step3_canonical/page-0271.txt	0271	ABRUPTE_START	merah, bawang putih di-iris”.	first non-empty line starts with lowercase
SIG-000643	SOURCE_CANON/step3_canonical/page-0271.txt	0271	ABRUPT_END	264 MUSTIKARASA	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000644	SOURCE_CANON/step3_canonical/page-0271.txt	0271	HOEVEELHEID_ARTEFACT	kol 10 Ibr. terong 2 bh.	number followed by Ibr/It
SIG-000645	SOURCE_CANON/step3_canonical/page-0271.txt	0271	HOEVEELHEID_ARTEFACT	lombok merah 6 bh. daun salam 2 Ibr,	number followed by Ibr/It
SIG-000646	SOURCE_CANON/step3_canonical/page-0271.txt	0271	HOEVEELHEID_ARTEFACT	daun melindjo 1 Ons kelapa 2 btr.	number followed by Ons/ons
SIG-000647	SOURCE_CANON/step3_canonical/page-0271.txt	0271	HOEVEELHEID_ARTEFACT	bawang putih 2 siung daun salam 1 Ibr.	number followed by Ibr/It
SIG-000648	SOURCE_CANON/step3_canonical/page-0272.txt	0272	ABRUPTE_START	lombok hidjau 3 bh. garam 1 sdm.	first non-empty line starts with lowercase
SIG-000649	SOURCE_CANON/step3_canonical/page-0272.txt	0272	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 265	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000650	SOURCE_CANON/step3_canonical/page-0272.txt	0272	HOEVEELHEID_ARTEFACT	7. Kelapa diparut, dibuat santan £ 2 gelas.	currency symbol near number
SIG-000651	SOURCE_CANON/step3_canonical/page-0272.txt	0272	HOEVEELHEID_ARTEFACT	bawang merah 5 bh. salam 1 Ibr.	number followed by Ibr/It
SIG-000652	SOURCE_CANON/step3_canonical/page-0273.txt	0273	ABRUPTE_START	daun melindjo 1 Ons kelapa 12 btr.	first non-empty line starts with lowercase
SIG-000653	SOURCE_CANON/step3_canonical/page-0273.txt	0273	ABRUPT_END	266 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000654	SOURCE_CANON/step3_canonical/page-0273.txt	0273	HOEVEELHEID_ARTEFACT	daun melindjo 1 Ons kelapa 12 btr.	number followed by Ons/ons
SIG-000655	SOURCE_CANON/step3_canonical/page-0273.txt	0273	HOEVEELHEID_ARTEFACT	bawang putih 3 siung daun salam 2 Ibr.	number followed by Ibr/It
SIG-000656	SOURCE_CANON/step3_canonical/page-0273.txt	0273	HOEVEELHEID_ARTEFACT	3. Kelapa diparut diambil santannja £ 4 gelas.	currency symbol near number
SIG-000657	SOURCE_CANON/step3_canonical/page-0273.txt	0273	HOEVEELHEID_ARTEFACT	bawang merah 4 bh. daun salam 2 Ibr.	number followed by Ibr/It
SIG-000658	SOURCE_CANON/step3_canonical/page-0274.txt	0274	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 267	last non-empty line lacks terminal punctuation
SIG-000659	SOURCE_CANON/step3_canonical/page-0274.txt	0274	HOEVEELHEID_ARTEFACT	kemiri 5 btr. salam 2 Ibr.	number followed by Ibr/It
SIG-000660	SOURCE_CANON/step3_canonical/page-0275.txt	0275	ABRUPT_END	268 MUSTIKARASA	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000661	SOURCE_CANON/step3_canonical/page-0275.txt	0275	HOEVEELHEID_ARTEFACT	bawang putih 5 siung daun salam 4 Ibr.	number followed by Ibr/It
SIG-000662	SOURCE_CANON/step3_canonical/page-0275.txt	0275	HOEVEELHEID_ARTEFACT	lombok rawit 10 bh. daun djeruk purut 4 Ibr.	number followed by Ibr/It
SIG-000663	SOURCE_CANON/step3_canonical/page-0275.txt	0275	HOEVEELHEID_ARTEFACT	bawang putih 3 siung purut 3 Ibr.	number followed by Ibr/It
SIG-000664	SOURCE_CANON/step3_canonical/page-0276.txt	0276	ABRUPTE_START	ditumis, dibiarkan mendidih, di-aduk?.	first non-empty line starts with lowercase
SIG-000665	SOURCE_CANON/step3_canonical/page-0276.txt	0276	ABRUPT_END	RESEP MASAKAN INDONESIA WARISANSUKARNO 269	last non-empty line lacks terminal punctuation
SIG-000666	SOURCE_CANON/step3_canonical/page-0276.txt	0276	HOEVEELHEID_ARTEFACT	lombok hidjau 5 bh. purut 1 Ibr.	number followed by Ibr/It
SIG-000667	SOURCE_CANON/step3_canonical/page-0277.txt	0277	ABRUPT_END	270 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000668	SOURCE_CANON/step3_canonical/page-0277.txt	0277	HOEVEELHEID_ARTEFACT	bawang putih 4 Siung daun salam 2 Ibr.	number followed by Ibr/It
SIG-000669	SOURCE_CANON/step3_canonical/page-0277.txt	0277	HOEVEELHEID_ARTEFACT	. Ajam dibersihkan, di-potong” £ 5 cm.	currency symbol near number
SIG-000670	SOURCE_CANON/step3_canonical/page-0277.txt	0277	HOEVEELHEID_ARTEFACT	ditumis diberi air sedikit £ 1 tjangkir.	currency symbol near number
SIG-000671	SOURCE_CANON/step3_canonical/page-0278.txt	0278	ABRUPT_END	RESEP MASAKAN INDONESIA WARISANSUKARNO 271	last non-empty line lacks terminal punctuation
SIG-000672	SOURCE_CANON/step3_canonical/page-0278.txt	0278	HOEVEELHEID_ARTEFACT	bawang putih 3 siung salam 2 Ibr.	number followed by Ibr/It
SIG-000673	SOURCE_CANON/step3_canonical/page-0279.txt	0279	ABRUPT_END	272 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000674	SOURCE_CANON/step3_canonical/page-0279.txt	0279	REFERENTIE_ZONDER_DOEL	3. Daging ajam dimasukkan, ditambahkan susu, dibiarkan diatas	reference word without nearby table markers
SIG-000675	SOURCE_CANON/step3_canonical/page-0280.txt	0280	ABRUPT_END	RESEP MASAKAN INDONESIA WARISANSUKARNO 273	last non-empty line lacks terminal punctuation
SIG-000676	SOURCE_CANON/step3_canonical/page-0281.txt	0281	ABRUPT_END	274 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000677	SOURCE_CANON/step3_canonical/page-0281.txt	0281	HOEVEELHEID_ARTEFACT	bawang merah 10 bh. lada 10 £.	currency symbol near number
SIG-000678	SOURCE_CANON/step3_canonical/page-0282.txt	0282	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 275	last non-empty line lacks terminal punctuation
SIG-000679	SOURCE_CANON/step3_canonical/page-0282.txt	0282	HOEVEELHEID_ARTEFACT	ikan bandeng o kg. daun mangkokan 15 Ibr.	number followed by Ibr/It
SIG-000680	SOURCE_CANON/step3_canonical/page-0283.txt	0283	ABRUPT_END	270 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000681	SOURCE_CANON/step3_canonical/page-0284.txt	0284	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 277	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000682	SOURCE_CANON/step3_canonical/page-0284.txt	0284	HOEVEELHEID_ARTEFACT	bawang merah 3 bh. salam 2 Ibr.	number followed by Ibr/It
SIG-000683	SOURCE_CANON/step3_canonical/page-0285.txt	0285	ABRUPTE_START	lombok merah 3 bh. gula merah 2 SAt.	first non-empty line starts with lowercase
SIG-000684	SOURCE_CANON/step3_canonical/page-0285.txt	0285	ABRUPT_END	278 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000685	SOURCE_CANON/step3_canonical/page-0285.txt	0285	HOEVEELHEID_ARTEFACT	batang keladi 1 ikt. kedelai 1 Ons	number followed by Ons/ons
SIG-000686	SOURCE_CANON/step3_canonical/page-0285.txt	0285	HOEVEELHEID_ARTEFACT	bawang putih 2 siung kemiri 2 Ibr.	number followed by Ibr/It
SIG-000687	SOURCE_CANON/step3_canonical/page-0285.txt	0285	HOEVEELHEID_ARTEFACT	salam 2 Ibr. garam 1 sdm.	number followed by Ibr/It
SIG-000688	SOURCE_CANON/step3_canonical/page-0286.txt	0286	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 279	last non-empty line lacks terminal punctuation
SIG-000689	SOURCE_CANON/step3_canonical/page-0287.txt	0287	ABRUPT_END	280 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000690	SOURCE_CANON/step3_canonical/page-0287.txt	0287	HOEVEELHEID_ARTEFACT	katjang rudji Ya kKg. kol 1 Ons	number followed by Ons/ons
SIG-000691	SOURCE_CANON/step3_canonical/page-0287.txt	0287	HOEVEELHEID_ARTEFACT	salam 2 Ibr.	number followed by Ibr/It
SIG-000692	SOURCE_CANON/step3_canonical/page-0287.txt	0287	HOEVEELHEID_ARTEFACT	ojong 6 bh. daging 1 Ons	number followed by Ons/ons
SIG-000693	SOURCE_CANON/step3_canonical/page-0287.txt	0287	HOEVEELHEID_ARTEFACT	tomat 1 Ons daun bawang 1 ikt.	number followed by Ons/ons
SIG-000694	SOURCE_CANON/step3_canonical/page-0287.txt	0287	HOEVEELHEID_ARTEFACT	daun salam 2 Ibr. minjak 3 sdm.	number followed by Ibr/It
SIG-000695	SOURCE_CANON/step3_canonical/page-0288.txt	0288	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 281	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000696	SOURCE_CANON/step3_canonical/page-0288.txt	0288	HOEVEELHEID_ARTEFACT	buntjis 1 Ons katjang tanah V2 Ons	number followed by Ons/ons
SIG-000697	SOURCE_CANON/step3_canonical/page-0288.txt	0288	HOEVEELHEID_ARTEFACT	salam 2 Ibr.	number followed by Ibr/It
SIG-000698	SOURCE_CANON/step3_canonical/page-0289.txt	0289	ABRUPTE_START	katjang pandjang 1 ikt. ikan pepuju 3 ekor	first non-empty line starts with lowercase
SIG-000699	SOURCE_CANON/step3_canonical/page-0289.txt	0289	ABRUPT_END	282 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000700	SOURCE_CANON/step3_canonical/page-0289.txt	0289	HOEVEELHEID_ARTEFACT	tetelan daging 1 Ons	number followed by Ons/ons
SIG-000701	SOURCE_CANON/step3_canonical/page-0289.txt	0289	HOEVEELHEID_ARTEFACT	lombok merah 5 bh. daun salam 2 Ibr.	number followed by Ibr/It
SIG-000702	SOURCE_CANON/step3_canonical/page-0290.txt	0290	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 283	last non-empty line lacks terminal punctuation
SIG-000703	SOURCE_CANON/step3_canonical/page-0290.txt	0290	HOEVEELHEID_ARTEFACT	salam 1 Ibr.	number followed by Ibr/It
SIG-000704	SOURCE_CANON/step3_canonical/page-0290.txt	0290	HOEVEELHEID_ARTEFACT	katjang pandjang 2 ikt. taoge 1 Ons	number followed by Ons/ons
SIG-000705	SOURCE_CANON/step3_canonical/page-0290.txt	0290	HOEVEELHEID_ARTEFACT	3. Air direbus £ 6 gelas, katjang pandjang, djagung muda, taoge	currency symbol near number
SIG-000706	SOURCE_CANON/step3_canonical/page-0291.txt	0291	ABRUPT_END	284 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000707	SOURCE_CANON/step3_canonical/page-0291.txt	0291	HOEVEELHEID_ARTEFACT	daun salam 2 Ibr.	number followed by Ibr/It
SIG-000708	SOURCE_CANON/step3_canonical/page-0291.txt	0291	HOEVEELHEID_ARTEFACT	bawang merah 6 bh. daun salam 2 Ibr.	number followed by Ibr/It
SIG-000709	SOURCE_CANON/step3_canonical/page-0292.txt	0292	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 285	last non-empty line lacks terminal punctuation
SIG-000710	SOURCE_CANON/step3_canonical/page-0292.txt	0292	HOEVEELHEID_ARTEFACT	bawang merah 2 bh. salam 1 Ibr.	number followed by Ibr/It
SIG-000711	SOURCE_CANON/step3_canonical/page-0293.txt	0293	ABRUPT_END	286 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000712	SOURCE_CANON/step3_canonical/page-0293.txt	0293	HOEVEELHEID_ARTEFACT	bawang merah 4 bh. salam 2 Ibr.	number followed by Ibr/It
SIG-000713	SOURCE_CANON/step3_canonical/page-0294.txt	0294	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 287	last non-empty line lacks terminal punctuation; next file starts mid-sentence
SIG-000714	SOURCE_CANON/step3_canonical/page-0294.txt	0294	HOEVEELHEID_ARTEFACT	bawang merah 3 bh. daun salam 2 Ibr.	number followed by Ibr/It
SIG-000715	SOURCE_CANON/step3_canonical/page-0295.txt	0295	ABRUPTE_START	kentjur 1 rdj. garam 1 sdm.	first non-empty line starts with lowercase
SIG-000716	SOURCE_CANON/step3_canonical/page-0295.txt	0295	ABRUPT_END	288 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000717	SOURCE_CANON/step3_canonical/page-0295.txt	0295	HOEVEELHEID_ARTEFACT	petsai 5 Ibr.	number followed by Ibr/It
SIG-000718	SOURCE_CANON/step3_canonical/page-0295.txt	0295	HOEVEELHEID_ARTEFACT	bawang merah 1 bh. daun salam 2 Ibr.	number followed by Ibr/It
SIG-000719	SOURCE_CANON/step3_canonical/page-0296.txt	0296	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 289	last non-empty line lacks terminal punctuation
SIG-000720	SOURCE_CANON/step3_canonical/page-0296.txt	0296	HOEVEELHEID_ARTEFACT	udang ketjil 2 Ons asam 2 mata	number followed by Ons/ons
SIG-000721	SOURCE_CANON/step3_canonical/page-0296.txt	0296	HOEVEELHEID_ARTEFACT	daun salam 2 Ibr. terasi 1 Sdt.	number followed by Ibr/It
SIG-000722	SOURCE_CANON/step3_canonical/page-0297.txt	0297	ABRUPT_END	290 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000723	SOURCE_CANON/step3_canonical/page-0297.txt	0297	HOEVEELHEID_ARTEFACT	daun lumbu 50 Ibr. kelapa muda 12 btr.	number followed by Ibr/It
SIG-000724	SOURCE_CANON/step3_canonical/page-0297.txt	0297	HOEVEELHEID_ARTEFACT	teri 12 Ons	number followed by Ons/ons
SIG-000725	SOURCE_CANON/step3_canonical/page-0297.txt	0297	HOEVEELHEID_ARTEFACT	bawang merah 3 bh. salam 2 Ibr.	number followed by Ibr/It
SIG-000726	SOURCE_CANON/step3_canonical/page-0298.txt	0298	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 2901	last non-empty line lacks terminal punctuation
SIG-000727	SOURCE_CANON/step3_canonical/page-0299.txt	0299	ABRUPT_END	292 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000728	SOURCE_CANON/step3_canonical/page-0300.txt	0300	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 293	last non-empty line lacks terminal punctuation
SIG-000729	SOURCE_CANON/step3_canonical/page-0300.txt	0300	HOEVEELHEID_ARTEFACT	bunga melindjo — V2 kg. santan kental 3 gls.	letter+digit before unit
SIG-000730	SOURCE_CANON/step3_canonical/page-0300.txt	0300	HOEVEELHEID_ARTEFACT	bawang merah 4 bh. salam 1 Ibr.	number followed by Ibr/It
SIG-000731	SOURCE_CANON/step3_canonical/page-0301.txt	0301	ABRUPT_END	294 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000732	SOURCE_CANON/step3_canonical/page-0301.txt	0301	HOEVEELHEID_ARTEFACT	djagung muda 3 bh. udang segar 12 Ons	number followed by Ons/ons
SIG-000733	SOURCE_CANON/step3_canonical/page-0301.txt	0301	HOEVEELHEID_ARTEFACT	daun katuk 1 Ons santan 2 tjkr.	number followed by Ons/ons
SIG-000734	SOURCE_CANON/step3_canonical/page-0302.txt	0302	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 295	last non-empty line lacks terminal punctuation
SIG-000735	SOURCE_CANON/step3_canonical/page-0302.txt	0302	HOEVEELHEID_ARTEFACT	bawang putih 2 siung salam 1 Ibr.	number followed by Ibr/It
SIG-000736	SOURCE_CANON/step3_canonical/page-0302.txt	0302	HOEVEELHEID_ARTEFACT	katjang merah Ya kg. daging tetelan 2 Ons	number followed by Ons/ons
SIG-000737	SOURCE_CANON/step3_canonical/page-0303.txt	0303	ABRUPT_END	290 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000738	SOURCE_CANON/step3_canonical/page-0303.txt	0303	HOEVEELHEID_ARTEFACT	lombok merah 2 bh. daun salam 2 Ibr.	number followed by Ibr/It
SIG-000739	SOURCE_CANON/step3_canonical/page-0303.txt	0303	HOEVEELHEID_ARTEFACT	terasi 1 Sdt. daun salam 1 Ibr.	number followed by Ibr/It
SIG-000740	SOURCE_CANON/step3_canonical/page-0304.txt	0304	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 297	last non-empty line lacks terminal punctuation
SIG-000741	SOURCE_CANON/step3_canonical/page-0304.txt	0304	HOEVEELHEID_ARTEFACT	udang a kg. soun 2 Ons	number followed by Ons/ons
SIG-000742	SOURCE_CANON/step3_canonical/page-0304.txt	0304	HOEVEELHEID_ARTEFACT	kol 2 Ons daun bawang 2 ikt.	number followed by Ons/ons
SIG-000743	SOURCE_CANON/step3_canonical/page-0304.txt	0304	HOEVEELHEID_ARTEFACT	djamur kuping 1 On8 sedap malam 1 0Ons	number followed by Ons/ons
SIG-000744	SOURCE_CANON/step3_canonical/page-0305.txt	0305	ABRUPT_END	298 MUSTIKARASA	last non-empty line lacks terminal punctuation
SIG-000745	SOURCE_CANON/step3_canonical/page-0305.txt	0305	HOEVEELHEID_ARTEFACT	kunjit 1 ruas salam 1 Ibr.	number followed by Ibr/It
SIG-000746	SOURCE_CANON/step3_canonical/page-0306.txt	0306	ABRUPT_END	RESEP MASAKAN INDONESIA WARISAN SUKARNO 299	last non-empty line lacks terminal punctuation
SIG-000747	SOURCE_CANON/step3_canonical/page-0306.txt	0306	HOEVEELHEID_ARTEFACT	bawang merah 1 Ons asam 1Ons	number followed by Ons/ons
SIG-000748	SOURCE_CANON/step3_canonical/page-0306.txt	0306	HOEVEELHEID_ARTEFACT	daun salam 2 Ibr. air 2 11.	number followed by Ibr/It
SIG-000749	SOURCE_CANON/step3_canonical/page-0306.txt	0306	HOEVEELHEID_ARTEFACT	terasi 1 Ons bambu) 6 btg.	number followed by Ons/ons
SIG-000750	SOURCE_CANON/step3_canonical/page-0306.txt	0306	HOEVEELHEID_ARTEFACT	dalam bumbung £ 34 tinggi bumbungnja: disumbat rapat,	currency symbol near number
SIG-000751	SOURCE_CANON/step3_canonical/page-0306.txt	0306	HOEVEELHEID_ARTEFACT	katjang merah 1 Ons	number followed by Ons/ons
